FUNCTION00,STREET_N01,Segment_Di,Lanes,Median,Park,Shoulder,Bikelane,PedCrossin,Length,Index,Dir_drive,ADTJan2009-Dec2009,ADTJan2010-Dec2010,ADTJan2011-Dec2011,ADTJan2012-Dec2012,ADTJan2013-Dec2013,ADTJan2014-Dec2014,ADTJan2015-Dec2015,ADTJan2016-Dec2016,ADTJan2017-Dec2017,ADTJan2018-Dec2018,CollisionsJan2009-Dec2009,CollisionsJan2010-Dec2010,CollisionsJan2011-Dec2011,CollisionsJan2012-Dec2012,CollisionsJan2013-Dec2013,CollisionsJan2014-Dec2014,CollisionsJan2015-Dec2015,CollisionsJan2016-Dec2016,CollisionsJan2017-Dec2017,CollisionsJan2018-Dec2018,LnAvgADT,LnLength,SumCollisions,Offset,Offset2,Distance_to_school,Distance_to_senior,Number of DFS,Site_ID,Location_D,Direction,Speed_Limi,Ward,Neighbourh,Neighbou_1,Latitude,Longitude,Interventi,Enforcemen,Site_ID.1,Location_D.1,Direction.1,Speed_Limi.1,Ward.1,Neighbourh.1,Neighbou_1.1,Latitude.1,Longitude.1,Interventi.1,Enforcemen.1,Site_ID.2,Location_D.2,Direction.2,Speed_Limi.2,Ward.2,Neighbourh.2,Neighbou_1.2,Latitude.2,Longitude.2,Interventi.2,Enforcemen.2,avgADT,speed_osm,lanes_osm
Arterial-Class D (Non-Truck Route Low speeds),114 ST NW,D,3,1,0,0,0,2,395.504,Mid3275,NBD,8293.75,7886.5,7479.25,7072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52113851,-113.5255069,,,,,,,,,,,,,,,,,,,,,,,,,7724.939238,50,4
Arterial-Class D (Non-Truck Route Low speeds),114 ST NW,D,3,1,0,0,0,2,395.504,Mid3275,SBD,5796.75,5674.5,5552.25,5430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52113851,-113.5255069,,,,,,,,,,,,,,,,,,,,,,,,,5817.071658,50,4
Arterial-Class D (Non-Truck Route Low speeds),115 AV NW,D,1,0,2,0,0,0,327.347,Mid3276,EBD,4917.65311,5011.180651,5104.708193,5138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56583439,-113.469759,,,,,,,,,,,,,,,,,,,,,,,,,5792.937518,50,4
Arterial-Class D (Non-Truck Route Low speeds),115 AV NW,D,1,0,2,0,0,0,327.347,Mid3276,WBD,2688.533979,2739.666495,2790.79901,2809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56583439,-113.469759,,,,,,,,,,,,,,,,,,,,,,,,,3223.11636,50,4
Arterial-Class D (Non-Truck Route Low speeds),116 ST NW,D,2,1,0,0,0,1,355.683,Mid3279,NBD,6710.833333,6687.666667,6664.5,6641.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54466508,-113.521294,,,,,,,,,,,,,,,,,,,,,,,,,6639.360437,40,2
Arterial-Class D (Non-Truck Route Low speeds),116 ST NW,D,2,1,0,0,0,1,355.683,Mid3279,SBD,6346,6376,6406,6436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54466508,-113.521294,,,,,,,,,,,,,,,,,,,,,,,,,6679.003038,40,2
Arterial-Class D (Non-Truck Route Low speeds),118 AV [EB-S] NW,E,2,0,0,0,0,0,496.638,Mid3281,EBD,7780,7934,8088,7321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57036011,-113.6200966,,,,,,,,,,,,,,,,,,,,,,,,,7007.648921,60,3
Arterial-Class D (Non-Truck Route Low speeds),118 AV [WB-S] NW,W,2,0,0,0,0,0,569.002,Mid3286,WBD,7142,7213,7284,6020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57044823,-113.6195509,,,,,,,,,,,,,,,,,,,,,,,,,5883.357226,60,3
Arterial-Class D (Non-Truck Route Low speeds),118 AV NW,D,2,0,0,0,0,0,1088.47,Mid3287,EBD,2473.4,2723.8,2974.2,3224.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57003764,-113.6319212,,,,,,,,,,,,,,,,,,,,,,,,,3115.944595,60,2
Arterial-Class D (Non-Truck Route Low speeds),118 AV NW,D,2,0,0,0,0,0,1088.47,Mid3287,WBD,2622.4,2794.8,2967.2,3139.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57003764,-113.6319212,,,,,,,,,,,,,,,,,,,,,,,,,2983.347319,60,2
Arterial-Class D (Non-Truck Route Low speeds),119 ST [NB-S] NW,N,2,1,0,0,0,1,893.13,Mid3291,NBD,9065.584059,9238,8489,7740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46305036,-113.5387268,,,,,,,,,,,,,,,,,,,,,,,,,9649.403961,40,2
Arterial-Class D (Non-Truck Route Low speeds),119 ST [NB-S] NW,N,2,1,0,0,0,0,969.145,Mid3293,NBD,8824,8628,8432,7489.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47176656,-113.5386428,,,,,,,,,,,,,,,,,,,,,,,,,8927.925,60,3
Arterial-Class D (Non-Truck Route Low speeds),119 ST [NB-S] NW,N,2,1,0,0,0,0,506.393,Mid3298,NBD,11608,11393,11178,10963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47877713,-113.5390082,,,,,,,,,,,,,,,,,,,,,,,,,11496.1,60,2
Arterial-Class D (Non-Truck Route Low speeds),119 ST [SB-S] NW,S,2,1,0,0,0,1,938.854,Mid3302,SBD,9929.159938,10118,9227.5,8337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46323083,-113.5389191,,,,,,,,,,,,,,,,,,,,,,,,,10398.25904,40,2
Arterial-Class D (Non-Truck Route Low speeds),119 ST [SB-S] NW,S,2,1,0,0,0,0,610.477,Mid3303,SBD,9690,9454.333333,9218.666667,8983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47014982,-113.5388381,,,,,,,,,,,,,,,,,,,,,,,,,9812.6,60,2
Arterial-Class D (Non-Truck Route Low speeds),119 ST [SB-S] NW,S,2,1,0,0,0,0,383.879,Mid3305,SBD,9690,9171.5,8653,7508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47464274,-113.538806,,,,,,,,,,,,,,,,,,,,,,,,,9115.7,50,2
Arterial-Class D (Non-Truck Route Low speeds),119 ST [SB-S] NW,S,2,1,0,0,0,0,529.646,Mid3306,SBD,11694,11328,10962,10596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47868777,-113.5391387,,,,,,,,,,,,,,,,,,,,,,,,,11416.65,50,2
Arterial-Class D (Non-Truck Route Low speeds),122 ST [NB-S] NW,N,2,0,0,0,0,0,506.838,Mid3313,NBD,7784.082028,7932.125422,8080.168815,8132.865936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.48570428,-113.5410514,,,,,,,,,,,,,,,,,,,,,,,,,8542.525215,60,3
Arterial-Class D (Non-Truck Route Low speeds),122 ST [NB-S] NW,N,2,0,0,0,0,0,434.454,Mid3317,NBD,5702.281999,5810.732189,5919.18238,5957.786012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50232796,-113.5409095,,,,,,,,,,,,,,,,,,,,,,,,,6745.362204,60,3
Arterial-Class D (Non-Truck Route Low speeds),122 ST [SB-S] NW,S,2,0,0,0,0,0,488.659,Mid3322,SBD,6880.106389,7010.957309,7141.808229,7188.385564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.48615422,-113.5412183,,,,,,,,,,,,,,,,,,,,,,,,,7550.470575,60,2
Arterial-Class D (Non-Truck Route Low speeds),124 ST NW,D,1,0,2,0,0,1,430.492,Mid3330,NBD,6342,6784,7226,7668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54499223,-113.5358977,,,,,,,,,,,,,,,,,,,,,,,,,6962.18202,40,2
Arterial-Class D (Non-Truck Route Low speeds),124 ST NW,D,1,0,2,0,0,1,430.492,Mid3330,SBD,5416.6,5466.2,5515.8,5565.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54499223,-113.5358977,,,,,,,,,,,,,,,,,,,,,,,,,6018.172721,40,2
Arterial-Class D (Non-Truck Route Low speeds),124 ST NW,D,1,0,2,0,0,0,452.301,Mid3331,NBD,8948,8793.5,8639,8484.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5489461,-113.5359072,,,,,,,,,,,,,,,,,,,,,,,,,8889.606538,50,4
Arterial-Class D (Non-Truck Route Low speeds),124 ST NW,D,1,0,2,0,0,0,452.301,Mid3331,SBD,8516,7725,6934,6143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5489461,-113.5359072,,,,,,,,,,,,,,,,,,,,,,,,,7613.741967,50,4
Arterial-Class D (Non-Truck Route Low speeds),124 ST NW,D,1,0,2,0,0,0,333.333,Mid3332,NBD,9545,8823,8713.25,8603.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5524506,-113.5358976,,,,,,,,,,,,,,,,,,,,,,,,,8737.216941,40,2
Arterial-Class D (Non-Truck Route Low speeds),124 ST NW,D,1,0,2,0,0,0,333.333,Mid3332,SBD,9090,8648,8617.25,8586.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5524506,-113.5358976,,,,,,,,,,,,,,,,,,,,,,,,,8741.758967,40,2
Arterial-Class D (Non-Truck Route Low speeds),124 ST NW,D,1,0,2,0,0,0,352.873,Mid3333,NBD,7253.767426,7391.724906,7529.682387,7578.789354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55730303,-113.5359003,,,,,,,,,,,,,,,,,,,,,,,,,7866.226228,40,2
Arterial-Class D (Non-Truck Route Low speeds),124 ST NW,D,1,0,2,0,0,0,352.873,Mid3333,SBD,7071.064106,7205.5468,7340.029495,7387.899586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55730303,-113.5359003,,,,,,,,,,,,,,,,,,,,,,,,,7645.6014,40,2
Arterial-Class D (Non-Truck Route Low speeds),124 ST NW,D,1,0,2,0,0,1,1269.8,Mid3334,NBD,5852.486665,5963.793558,6075.100451,6114.720947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56458182,-113.5359399,,,,,,,,,,,,,,,,,,,,,,,,,6306.249793,50,3
Arterial-Class D (Non-Truck Route Low speeds),124 ST NW,D,1,0,2,0,0,1,1269.8,Mid3334,SBD,5786.543153,5896.595884,6006.648614,6045.822683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56458182,-113.5359399,,,,,,,,,,,,,,,,,,,,,,,,,6351.824502,50,3
Arterial-Class D (Non-Truck Route Low speeds),127 ST NW,D,2,0,0,0,0,0,708.233,Mid3346,NBD,9792.333333,9617.666667,9443,8482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57349816,-113.5411882,,,,,,,,,,,,,,,,,,,,,,,,,9415.600849,40,2
Arterial-Class D (Non-Truck Route Low speeds),127 ST NW,D,2,0,0,0,0,0,708.233,Mid3346,SBD,10221.66667,10039.33333,9857,9005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57349816,-113.5411882,,,,,,,,,,,,,,,,,,,,,,,,,9957.552524,40,2
Arterial-Class D (Non-Truck Route Low speeds),127 ST NW,D,2,0,0,0,0,0,388.832,Mid3347,NBD,8816.936638,8984.62362,9152.310601,9212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57844044,-113.5411891,,,,,,,,,,,,,,,,,,,,,,,,,9563.188457,40,2
Arterial-Class D (Non-Truck Route Low speeds),127 ST NW,D,2,0,0,0,0,0,388.832,Mid3347,SBD,9200.73946,9375.725886,9550.712311,9613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57844044,-113.5411891,,,,,,,,,,,,,,,,,,,,,,,,,9952.568953,40,2
Arterial-Class D (Non-Truck Route Low speeds),127 ST SW,D,1,0,0,0,0,0,816.688,Mid3350,NBD,1313,1319,1325,951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42855219,-113.5409615,,,,,,,,,,,,,,,,,,,,,,,,,2390.2,60,2
Arterial-Class D (Non-Truck Route Low speeds),127 ST SW,D,1,0,0,0,0,0,816.688,Mid3350,SBD,1186,1220.5,1255,1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42855219,-113.5409615,,,,,,,,,,,,,,,,,,,,,,,,,2107.85,60,2
Arterial-Class D (Non-Truck Route Low speeds),127 ST SW,D,1,0,0,0,0,0,2418.37,Mid3351,NBD,2592.69031,2642,2336,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.41408439,-113.5409474,,,,,,,,,,,,,,,,,,,,,,,,,2846.169031,60,1
Arterial-Class D (Non-Truck Route Low speeds),127 ST SW,D,1,0,0,0,0,0,2418.37,Mid3351,SBD,2288.47608,2332,2082,1832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.41408439,-113.5409474,,,,,,,,,,,,,,,,,,,,,,,,,2733.247608,60,1
Arterial-Class D (Non-Truck Route Low speeds),137 AV [EB-S] NW,E,3,1,0,0,0,0,388.487,Mid3352,EBD,13209,12888,12567,12154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59752566,-113.4061484,,,,,,,,,,,,,,,,,,,,,,,,,12862.37185,60,2
Arterial-Class D (Non-Truck Route Low speeds),137 AV [EB-S] NW,E,3,1,0,0,0,0,307.749,Mid3353,EBD,12910.74703,13156.2931,13401.83918,13489.24309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59692162,-113.4112037,,,,,,,,,,,,,,,,,,,,,,,,,14160.00779,60,2
Arterial-Class D (Non-Truck Route Low speeds),137 AV [EB-S] NW,E,3,1,0,0,0,1,620.812,Mid3355,EBD,10119,9604.5,7907,9470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59951986,-113.3916996,,,,,,,,,,,,,,,,,,,,,,,,,9487.922976,60,2
Arterial-Class D (Non-Truck Route Low speeds),137 AV [EB-S] NW,E,3,1,0,0,0,0,478.827,Mid3357,EBD,9928.485975,10117.31322,10306.14046,10373.35489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59857086,-113.3995126,,,,,,,,,,,,,,,,,,,,,,,,,10948.6968,60,2
Arterial-Class D (Non-Truck Route Low speeds),137 AV [WB-S] NW,W,3,1,0,0,0,0,430.301,Mid3364,WBD,13159,12966,12773,12587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59770435,-113.4059404,,,,,,,,,,,,,,,,,,,,,,,,,13145.73579,60,2
Arterial-Class D (Non-Truck Route Low speeds),137 AV [WB-S] NW,W,3,1,0,0,0,0,431.889,Mid3368,WBD,10117.3086,10309.72701,10502.14542,10570.63815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59883923,-113.3992716,,,,,,,,,,,,,,,,,,,,,,,,,11108.04995,60,2
Arterial-Class D (Non-Truck Route Low speeds),137 AV [WB-S] NW,W,3,1,0,0,0,1,637.712,Mid3371,WBD,4914,9212.5,7622,8467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5996962,-113.3910354,,,,,,,,,,,,,,,,,,,,,,,,,8540.030815,60,3
Arterial-Class D (Non-Truck Route Low speeds),141 ST [NB-S] SW,N,2,1,0,0,0,0,1714.79,Mid3376,NBD,215,248,281,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.41696135,-113.5653353,,,,,,,,,,,,,,,,,,,,,,,,,2628.526762,60,2
Arterial-Class D (Non-Truck Route Low speeds),141 ST [SB-S] SW,S,2,1,0,0,0,0,1752.93,Mid3379,SBD,217,247.6666667,278.3333333,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.41714164,-113.5654899,,,,,,,,,,,,,,,,,,,,,,,,,2532.394398,60,2
Arterial-Class D (Non-Truck Route Low speeds),141 ST SW,D,2,1,0,0,0,0,579.848,Mid3380,NBD,1441.598437,1469.015815,1496.433194,1506.192609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.40662741,-113.565382,,,,,,,,,,,,,,,,,,,,,,,,,2451.274005,60,2
Arterial-Class D (Non-Truck Route Low speeds),141 ST SW,D,2,1,0,0,0,0,579.848,Mid3380,SBD,1355.505519,1381.285519,1407.065519,1416.242097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.40662741,-113.565382,,,,,,,,,,,,,,,,,,,,,,,,,2342.359865,60,2
Arterial-Class D (Non-Truck Route Low speeds),142 ST [NB-S] NW,N,2,0,0,0,0,0,556.407,Mid3384,NBD,12990,12277,11160.5,10044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54007161,-113.5655898,,,,,,,,,,,,,,,,,,,,,,,,,11915.99067,40,2
Arterial-Class D (Non-Truck Route Low speeds),142 ST [SB-S] NW,S,2,0,0,0,0,0,591.181,Mid3393,SBD,12910.5,12739,12467.5,12196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5402519,-113.5657464,,,,,,,,,,,,,,,,,,,,,,,,,12461.88972,60,3
Arterial-Class D (Non-Truck Route Low speeds),142 ST [SB-S] NW,S,2,0,0,0,0,0,302.628,Mid3396,SBD,7172.666667,7192.333333,7212,6977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55759535,-113.5658902,,,,,,,,,,,,,,,,,,,,,,,,,7273.064815,40,2
Arterial-Class D (Non-Truck Route Low speeds),142 ST NW,D,2,0,0,0,0,0,955.857,Mid3403,NBD,2972.037438,3028.56183,3085.086223,3105.20649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61887906,-113.5658224,,,,,,,,,,,,,,,,,,,,,,,,,4111.865206,60,2
Arterial-Class D (Non-Truck Route Low speeds),142 ST NW,D,2,0,0,0,0,0,955.857,Mid3403,SBD,3002.261547,3059.360764,3116.459981,3136.784862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61887906,-113.5658224,,,,,,,,,,,,,,,,,,,,,,,,,4158.476437,60,2
Arterial-Class D (Non-Truck Route Low speeds),149 ST [NB-S] NW,N,1,0,0,0,0,0,300.895,Mid3416,NBD,11041.99522,11252,11242.33333,11232.66667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55718934,-113.5779857,,,,,,,,,,,,,,,,,,,,,,,,,11329.67995,40,2
Arterial-Class D (Non-Truck Route Low speeds),149 ST [NB-S] NW,N,1,0,0,0,0,0,553.693,Mid3417,NBD,9634.258001,9817.489401,10000.7208,10065.94335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55350506,-113.5779756,,,,,,,,,,,,,,,,,,,,,,,,,10572.97336,60,2
Arterial-Class D (Non-Truck Route Low speeds),149 ST [SB-S] NW,S,1,0,0,0,0,0,506.852,Mid3436,SBD,8922.160671,9091.84888,9261.53709,9321.93884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55359555,-113.5781527,,,,,,,,,,,,,,,,,,,,,,,,,9791.492719,40,2
Arterial-Class D (Non-Truck Route Low speeds),149 ST [SB-S] NW,S,1,0,0,0,0,0,342.652,Mid3437,SBD,10523.84969,10724,10680.33333,10636.66667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55736971,-113.578171,,,,,,,,,,,,,,,,,,,,,,,,,10908.87566,40,2
Arterial-Class D (Non-Truck Route Low speeds),149 ST NW,D,1,0,0,0,0,0,1142.13,Mid3443,NBD,10845.44733,11051.71402,11257.98071,11331.40283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52636736,-113.5779679,,,,,,,,,,,,,,,,,,,,,,,,,11885.76739,40,2
Arterial-Class D (Non-Truck Route Low speeds),149 ST NW,D,1,0,0,0,0,0,1142.13,Mid3443,SBD,12156.45505,12387.65545,12618.85585,12701.15331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52636736,-113.5779679,,,,,,,,,,,,,,,,,,,,,,,,,13445.09002,40,2
Arterial-Class D (Non-Truck Route Low speeds),149 ST NW,D,1,0,0,0,0,1,688.952,Mid3444,NBD,12815.96948,13059.71301,13303.45653,13390.21881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53463455,-113.5779898,,,,,,,,,,,,,,,,,,,,,,,,,13718.97097,40,1
Arterial-Class D (Non-Truck Route Low speeds),149 ST NW,D,1,0,0,0,0,0,591.063,Mid3445,SBD,10564.70808,10765.63546,10966.56285,11038.08441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54595715,-113.5780627,,,,,,,,,,,,,,,,,,,,,,,,,11594.08198,40,2
Arterial-Class D (Non-Truck Route Low speeds),149 ST NW,D,1,0,0,0,0,0,363.602,Mid3447,NBD,4705,4352.5,4000,3876.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.58396752,-113.5780074,,,,,,,,,,,,,,,,,,,,,,,,,4041.75,60,2
Arterial-Class D (Non-Truck Route Low speeds),149 ST NW,D,1,0,0,0,0,0,363.602,Mid3447,SBD,4951,4657,4363,4357.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.58396752,-113.5780074,,,,,,,,,,,,,,,,,,,,,,,,,4468.65,60,2
Arterial-Class D (Non-Truck Route Low speeds),149 ST NW,D,1,0,0,0,0,0,1502.28,Mid3448,NBD,3670,3869,3243,2617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59232423,-113.5779544,,,,,,,,,,,,,,,,,,,,,,,,,3280.875,60,2
Arterial-Class D (Non-Truck Route Low speeds),149 ST NW,D,1,0,0,0,0,0,1502.28,Mid3448,SBD,3812,3700,3234,2768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59232423,-113.5779544,,,,,,,,,,,,,,,,,,,,,,,,,3697.05,60,2
Arterial-Class D (Non-Truck Route Low speeds),153 AV [EB-S] NW,E,1,0,0,0,0,0,625.778,Mid3450,EBD,12789,12904,12616,12328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61402912,-113.4975459,,,,,,,,,,,,,,,,,,,,,,,,,13305.782,60,2
Arterial-Class D (Non-Truck Route Low speeds),153 AV [EB-S] NW,E,1,0,0,0,0,0,948.783,Mid3453,EBD,9922.666749,10111.38332,10300.09989,10367.27492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61407847,-113.5094428,,,,,,,,,,,,,,,,,,,,,,,,,11361.2076,40,2
Arterial-Class D (Non-Truck Route Low speeds),153 AV [EB-S] NW,E,1,0,0,0,0,0,943.657,Mid3455,EBD,9353,10000,9787.5,10006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61485729,-113.524295,,,,,,,,,,,,,,,,,,,,,,,,,10281.87057,60,2
Arterial-Class D (Non-Truck Route Low speeds),153 AV [EB-S] NW,E,1,0,0,0,0,0,721.937,Mid3457,EBD,10425.71607,10624,10294,10615.33333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.6168797,-113.5358864,,,,,,,,,,,,,,,,,,,,,,,,,11034.02844,60,2
Arterial-Class D (Non-Truck Route Low speeds),153 AV [EB-S] NW,E,1,0,0,0,0,0,942.803,Mid3460,EBD,6015.591068,6130,5601,5072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61579157,-113.4110908,,,,,,,,,,,,,,,,,,,,,,,,,5708.949526,60,1
Arterial-Class D (Non-Truck Route Low speeds),153 AV [EB-S] NW,E,1,0,0,0,0,1,1611.5,Mid3462,EBD,12946,11180,11369.75,11559.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61512345,-113.4802566,,,,,,,,,,,,,,,,,,,,,,,,,11792.525,60,2
Arterial-Class D (Non-Truck Route Low speeds),153 AV [EB-S] NW,E,1,0,0,0,0,2,1569.29,Mid3466,EBD,11051,10370.5,9690,9009.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61582259,-113.4556026,,,,,,,,,,,,,,,,,,,,,,,,,9968.25,60,2
Arterial-Class D (Non-Truck Route Low speeds),153 AV [EB-S] NW,E,1,0,0,0,0,0,922.048,Mid3469,EBD,8419.216238,8579.33908,8739.461923,8796.458812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61577373,-113.4259149,,,,,,,,,,,,,,,,,,,,,,,,,9488.662068,60,2
Arterial-Class D (Non-Truck Route Low speeds),153 AV [EB-S] NW,E,1,0,0,0,0,0,667.052,Mid3471,EBD,9315.5,8964,8612.5,8261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61583027,-113.4378257,,,,,,,,,,,,,,,,,,,,,,,,,9613.75,60,2
Arterial-Class D (Non-Truck Route Low speeds),153 AV [EB-S] NW,E,1,0,0,0,0,0,403.104,Mid3472,EBD,5748.076104,5857.397241,5966.718377,6005.632029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61664483,-113.5449264,,,,,,,,,,,,,,,,,,,,,,,,,7102.173022,40,1
Arterial-Class D (Non-Truck Route Low speeds),153 AV [WB-S] NW,W,1,0,0,0,0,0,908.339,Mid3476,WBD,9362.60484,9540.669741,9718.734641,9782.118135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61416707,-113.509135,,,,,,,,,,,,,,,,,,,,,,,,,11166.81999,40,2
Arterial-Class D (Non-Truck Route Low speeds),153 AV [WB-S] NW,W,1,0,0,0,0,0,693.457,Mid3477,WBD,12130,12881,12382.33333,11883.66667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61411683,-113.497034,,,,,,,,,,,,,,,,,,,,,,,,,12979.21084,60,2
Arterial-Class D (Non-Truck Route Low speeds),153 AV [WB-S] NW,W,1,0,0,0,0,0,663.422,Mid3480,WBD,10681.84482,10885,11150,11100.66667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61705757,-113.5354114,,,,,,,,,,,,,,,,,,,,,,,,,11037.23255,40,2
Arterial-Class D (Non-Truck Route Low speeds),153 AV [WB-S] NW,W,1,0,0,0,0,0,981.828,Mid3482,WBD,10302,10113,10416,9928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61494607,-113.5240235,,,,,,,,,,,,,,,,,,,,,,,,,10194.41945,60,2
Arterial-Class D (Non-Truck Route Low speeds),153 AV [WB-S] NW,W,1,0,0,0,0,0,932.379,Mid3484,WBD,6637.758235,6764,6231,5698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.6158775,-113.4102916,,,,,,,,,,,,,,,,,,,,,,,,,6394.739257,60,2
Arterial-Class D (Non-Truck Route Low speeds),153 AV [WB-S] NW,W,1,0,0,0,0,2,1579.2,Mid3489,WBD,11008,10466,9924,9382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61590853,-113.4547416,,,,,,,,,,,,,,,,,,,,,,,,,10763.3,40,2
Arterial-Class D (Non-Truck Route Low speeds),153 AV [WB-S] NW,W,1,0,0,0,0,0,601.383,Mid3492,WBD,9506.5,9231,8955.5,8680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61591789,-113.4373485,,,,,,,,,,,,,,,,,,,,,,,,,9942.05,60,2
Arterial-Class D (Non-Truck Route Low speeds),153 AV [WB-S] NW,W,1,0,0,0,0,0,976.92,Mid3493,WBD,8497.018153,8658.62069,8820.223226,8877.746823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61586155,-113.425489,,,,,,,,,,,,,,,,,,,,,,,,,9525.249772,60,2
